Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied
46,551,2,2,4,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39,501,4,5,4,1,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
27,667,2,3,2,69,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
47,842,1,5,1,0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
56,3710,5,5,5,31,37.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
69,1947,5,5,4,232,220.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
60,356,3,3,2,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59,1379,3,3,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51,581,4,4,3,14,92.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
57,357,2,2,1,48,49.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,2248,2,4,2,1,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
52,1945,4,4,5,14,24.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
34,3310,5,5,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46,1587,4,4,1,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
68,759,4,5,4,3,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
53,335,2,2,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
24,925,1,3,1,107,120.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
50,1217,2,2,3,1,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
79,325,3,3,1,16,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,721,2,2,5,92,82.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
56,1576,4,4,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
40,1990,5,5,1,11,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
51,3498,4,4,3,40,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
64,1045,2,2,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
33,130,1,3,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
45,833,4,4,5,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
57,787,5,2,5,0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
28,3830,3,5,3,2,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10,550,1,3,1,12,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,2305,5,5,4,8,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
57,528,5,3,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
70,644,2,4,2,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
65,714,3,5,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
7,447,1,5,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
49,1085,1,2,3,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40,3473,3,3,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
49,3556,4,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
55,2379,2,2,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42,251,2,5,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
49,3980,2,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
48,175,2,2,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
30,545,3,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38,212,5,4,5,44,19.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
30,1499,1,4,1,7,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50,2005,3,3,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,562,2,2,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
13,762,1,5,1,7,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
70,2585,1,1,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45,719,5,5,3,0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
58,316,5,5,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
51,2079,3,2,3,0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
38,445,3,3,3,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
47,231,2,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59,787,5,3,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
42,1107,1,2,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
40,3436,5,5,3,8,33.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46,1121,1,1,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42,109,3,1,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
19,2565,4,4,4,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
54,119,1,3,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
49,463,2,2,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
43,1601,4,4,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
59,612,4,4,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46,588,4,1,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
31,483,2,4,2,13,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
61,209,5,4,5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
59,2079,5,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
28,733,4,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
59,1025,4,1,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46,592,4,4,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,773,4,2,4,0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,3754,4,4,4,34,38.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
19,763,4,5,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50,1068,4,4,4,57,49.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
50,587,5,5,4,27,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48,1107,4,4,3,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
49,2119,5,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
49,3503,5,5,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
48,1749,1,1,2,10,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54,486,2,4,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
39,248,1,4,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42,419,5,5,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
41,1750,2,2,5,22,21.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
15,179,5,2,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
37,290,4,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
55,2282,5,5,5,0,15.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
55,289,3,3,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21,1389,4,4,4,24,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
27,1099,5,5,5,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
27,2800,2,5,2,52,47.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
57,206,5,4,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51,488,2,3,2,67,77.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
39,1460,4,4,5,0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
70,600,4,5,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
29,2295,3,3,3,6,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,1896,1,1,1,5,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56,342,4,5,3,63,87.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
60,376,4,4,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43,1047,1,1,4,29,23.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
67,936,2,2,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
31,993,5,4,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
32,2111,2,3,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
58,1571,5,5,5,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11,632,1,3,1,37,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
28,813,4,5,4,2,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
24,733,2,5,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
68,806,3,3,4,10,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
53,250,3,3,4,68,61.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,3182,4,4,5,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8,160,3,5,3,0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
33,1592,4,3,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25,697,4,5,4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
48,147,1,1,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
50,1087,3,3,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
55,2771,4,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25,2444,1,4,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
59,526,1,1,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
51,2129,5,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
64,1825,4,1,4,14,44.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43,3347,3,3,3,3,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
69,2402,2,2,4,1,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
51,2142,1,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57,2173,2,2,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
33,911,3,4,3,11,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
16,1189,3,3,3,58,49.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
25,334,4,4,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
34,222,1,5,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
59,212,5,5,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
55,1823,4,4,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46,1620,1,1,3,4,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45,577,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,697,4,4,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
33,1005,5,4,5,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
67,484,5,5,5,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
49,391,4,4,4,0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
63,409,1,1,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
12,419,2,2,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
39,2716,2,2,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
69,1440,2,5,1,107,96.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43,1697,5,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
22,3700,5,3,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18,173,5,5,5,115,183.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
36,3634,5,4,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
65,1045,3,3,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43,2641,4,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28,1124,2,3,2,6,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
26,1846,3,5,3,0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
24,1447,3,3,3,0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,3680,2,3,2,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
24,406,4,4,4,8,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
47,1844,3,4,3,52,30.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
46,102,1,4,1,2,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
54,1372,1,1,5,43,20.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48,237,3,3,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35,2000,5,5,4,3,19.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
50,859,3,3,5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
68,295,4,4,3,8,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,2388,1,1,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
62,101,3,4,3,0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
33,3305,2,5,2,91,86.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
54,692,4,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
36,1500,4,3,1,106,139.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,2248,2,5,2,46,37.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,86,3,3,5,41,40.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42,1250,3,3,3,0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
45,3581,4,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
56,1608,4,4,2,9,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,1400,3,3,3,276,255.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
52,726,3,1,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
62,113,3,3,3,0,36.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32,462,1,4,1,46,61.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
39,1546,2,3,2,11,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
27,2680,4,4,4,42,33.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
35,451,1,4,1,0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
68,140,1,1,3,5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
53,2342,4,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
23,2024,4,3,4,112,107.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
60,1750,3,3,3,0,11.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
16,641,5,4,5,27,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
34,125,4,1,4,81,98.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38,222,4,3,4,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
20,436,3,4,3,50,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,1825,2,5,2,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
58,3952,4,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
54,2800,5,5,5,27,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
43,406,3,5,3,0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
34,546,2,4,2,0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
43,1517,2,1,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
46,2075,2,2,4,0,31.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
52,2270,4,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
50,2592,1,1,3,12,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41,248,4,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
44,2219,5,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
36,1521,5,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
70,239,4,4,4,17,14.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
32,1120,1,3,1,11,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36,337,4,4,4,16,23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30,516,4,5,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
65,581,2,4,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35,1235,5,3,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
37,200,4,5,4,16,38.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
60,1620,5,3,5,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
30,1754,5,3,5,231,240.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
58,802,2,5,2,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
46,271,5,5,4,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,323,3,2,3,26,26.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
38,1997,4,4,5,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
33,762,3,2,3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
45,3100,4,4,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
58,2591,4,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
21,377,4,5,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
58,1021,2,2,3,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
69,609,3,3,3,10,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,965,3,5,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
33,1532,5,2,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
18,413,5,5,5,7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
57,692,3,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37,2622,4,4,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
63,469,4,4,5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
40,370,5,5,5,6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
53,2546,3,3,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47,116,1,3,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
26,991,5,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
57,951,5,5,5,0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25,368,3,2,3,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
20,187,2,5,2,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
44,1121,3,2,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
60,328,4,5,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
41,2419,3,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
24,1042,5,2,5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
55,2218,1,3,1,20,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
55,1028,3,4,3,19,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
56,2655,3,5,4,121,137.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
46,2195,1,1,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
46,1262,3,3,4,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
22,1546,3,5,3,103,117.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
33,634,3,3,3,0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47,290,4,4,4,49,35.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
57,3131,5,5,4,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
49,1919,2,2,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
39,3038,5,5,5,0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
51,1548,2,2,3,0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
70,447,4,4,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
14,109,5,4,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
35,2963,4,4,3,91,92.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
54,1825,4,4,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
45,3597,2,2,4,22,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
38,727,4,4,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
49,429,1,1,1,0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
12,1514,2,3,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,1911,4,4,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
44,2761,3,3,5,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
42,669,5,5,4,21,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46,3384,5,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46,255,3,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
56,109,3,1,3,44,43.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
36,1404,4,4,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
57,2106,4,4,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
58,2328,4,4,5,9,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
51,978,4,2,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
67,109,1,3,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
16,1590,2,4,2,21,15.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
42,328,3,5,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
55,2799,4,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
42,744,5,5,4,0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
35,1014,2,2,3,3,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
29,1192,3,4,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
19,250,2,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,279,5,2,5,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
60,230,5,5,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
53,589,3,3,3,22,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
69,2221,3,3,4,14,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
65,1237,5,3,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
29,577,3,5,3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
26,214,3,5,3,0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
22,411,2,1,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
69,270,1,1,3,5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
17,488,5,2,5,52,38.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
42,2101,4,4,5,28,35.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
56,3916,2,2,4,0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
31,1670,1,4,1,10,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,190,2,4,2,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40,861,3,3,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
59,500,4,4,1,18,20.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
52,3246,2,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
66,569,1,1,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
47,429,3,3,3,86,84.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
63,3795,2,1,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
62,228,4,3,5,0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,1726,1,5,1,1,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
67,1729,2,2,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
60,370,2,2,4,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
51,2598,4,4,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61,2611,1,4,2,0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25,591,3,3,3,0,39.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43,153,4,5,4,19,14.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
26,588,5,1,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
19,3979,4,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
44,315,1,5,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
58,316,3,3,3,4,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30,541,4,3,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
48,1464,3,3,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45,1294,2,4,2,11,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
44,3851,3,3,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
42,3640,4,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
32,1945,4,4,4,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
68,666,5,5,5,26,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45,2968,5,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
59,3672,5,5,4,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35,3601,5,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
47,624,1,1,1,14,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
